,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,total_infection_mean,total_vacciantion_mean
32128,CAN,North America,Canada,2021-12-23,1969928.0,25965.0,14451.857,30282.0,25.0,20.714,51747.728,682.07,379.634,795.473,0.657,0.544,1.79,476.0,12.504,1710.0,44.92,,,,,51486352.0,150998.0,1352.487,3.967,142009.0,3.73,0.1018,9.8,tests performed,66815496.0,31621400.0,29376902.0,5817194.0,469721.0,352653.0,175.52,83.07,77.17,15.28,9264.0,38121.0,0.1,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.051747727804253414,0.7716972033638934
32129,CAN,North America,Canada,2021-12-24,1995112.0,25184.0,16618.571,30308.0,26.0,21.143,52409.282,661.555,436.551,796.156,0.683,0.555,1.76,462.0,12.136,1761.0,46.259,,,,,51664665.0,178313.0,1357.171,4.684,146976.0,3.861,0.1131,8.8,tests performed,67173183.0,,29385242.0,6133785.0,357687.0,357236.0,176.46,,77.19,16.11,9384.0,34330.0,0.09,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.05240928232656201,0.7719162855079552
32130,CAN,North America,Canada,2021-12-25,2014138.0,19026.0,18150.286,30320.0,12.0,21.571,52909.073,499.791,476.787,796.471,0.315,0.567,1.73,462.0,12.136,1761.0,46.259,,,,,51845879.0,181214.0,1361.931,4.76,152017.0,3.993,0.1194,8.4,tests performed,67290029.0,31649467.0,29390929.0,6249633.0,116846.0,336108.0,176.76,83.14,77.21,16.42,8829.0,32143.0,0.084,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.052909073318518934,0.7720656764136242
32131,CAN,North America,Canada,2021-12-26,2032312.0,18174.0,19548.571,30337.0,17.0,22.571,53386.483,477.41,513.518,796.918,0.447,0.593,1.71,462.0,12.136,1761.0,46.259,,,,,52022712.0,176833.0,1366.576,4.645,157006.0,4.124,0.1245,8.0,tests performed,67304053.0,31649977.0,29391202.0,6262874.0,14024.0,307914.0,176.8,83.14,77.21,16.45,8089.0,27529.0,0.072,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,16412.2,2.77,-3.29,431.1294922,0.053386483256909825,0.7720728478075486
32132,CAN,North America,Canada,2021-12-27,2054700.0,22388.0,20539.714,30377.0,40.0,24.714,53974.59,588.107,539.555,797.969,1.051,0.649,1.68,474.0,12.451,1733.0,45.524,,,,,52158753.0,136041.0,1370.15,3.574,156546.0,4.112,0.1312,7.6,tests performed,67366693.0,31652630.0,29392851.0,6321212.0,62640.0,270444.0,176.96,83.15,77.21,16.61,7104.0,20274.0,0.053,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.05397459009638905,0.7721161651283589
32133,CAN,North America,Canada,2021-12-28,2082785.0,28085.0,22531.714,30415.0,38.0,26.714,54712.351,737.76,591.882,798.967,0.998,0.702,1.68,497.0,13.056,1999.0,52.511,,,,,52277276.0,118523.0,1373.264,3.113,153790.0,4.04,0.1465,6.8,tests performed,67651591.0,31665961.0,29401905.0,6583725.0,284898.0,248387.0,177.71,83.18,77.24,17.29,6525.0,16077.0,0.042,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.054712350529959444,0.7723540032257613
32134,CAN,North America,Canada,2021-12-29,2137845.0,55060.0,27697.429,30469.0,54.0,30.286,56158.713,1446.362,727.579,800.385,1.419,0.796,1.67,499.0,13.108,2418.0,63.518,,,,,52408105.0,130829.0,1376.7,3.437,153250.0,4.026,0.1807,5.5,tests performed,68167603.0,31705383.0,29415414.0,7046806.0,516012.0,260261.0,179.07,83.29,77.27,18.51,6837.0,16845.0,0.044,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.05615871298224308,0.7727088690152255
32135,CAN,North America,Canada,2021-12-30,2180799.0,42954.0,30124.429,30513.0,44.0,33.0,57287.065,1128.352,791.334,801.541,1.156,0.867,1.62,514.0,13.502,2820.0,74.078,,,,,52560743.0,152638.0,1380.71,4.01,153484.0,4.032,0.1963,5.1,tests performed,68508996.0,31725902.0,29426006.0,7357088.0,341393.0,241929.0,179.97,83.34,77.3,19.33,6355.0,14929.0,0.039,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.057287064830688246,0.7729871085919525
32136,CAN,North America,Canada,2021-12-31,2223735.0,42936.0,32660.429,30570.0,57.0,37.429,58414.944,1127.879,857.952,803.039,1.497,0.983,1.55,544.0,14.29,3148.0,82.694,,,,,52662229.0,101486.0,1383.376,2.666,142509.0,3.744,0.2292,4.4,tests performed,68836546.0,31746146.0,29437317.0,7653083.0,327550.0,237623.0,180.83,83.39,77.33,20.1,6242.0,15816.0,0.042,74.54,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.058414943839973574,0.7732842354662312
32137,CAN,North America,Canada,2022-01-01,2256747.0,33012.0,34658.429,30616.0,46.0,42.286,59282.131,867.187,910.437,804.247,1.208,1.111,1.49,555.0,14.579,3416.0,89.734,,,,,52758293.0,96064.0,1385.899,2.523,130345.0,3.424,0.2659,3.8,tests performed,68969997.0,31754134.0,29442935.0,7772928.0,133451.0,239995.0,181.18,83.41,77.34,20.42,6304.0,14952.0,0.039,74.54,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.05928213085913063,0.7734318138217874
32138,CAN,North America,Canada,2022-01-02,2286735.0,29988.0,36346.143,30667.0,51.0,47.143,60069.881,787.75,954.771,805.587,1.34,1.238,1.43,574.0,15.078,3289.0,86.398,,,,,52773950.0,15657.0,1386.311,0.411,107320.0,2.819,0.3387,3.0,tests performed,68992326.0,31755471.0,29444099.0,7792756.0,22329.0,241182.0,181.23,83.42,77.35,20.47,6336.0,15071.0,0.04,74.54,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,15846.7,2.65,-9.19,416.2744619,0.060069880899433596,0.773462390754124
32139,CAN,North America,Canada,2022-01-03,2323056.0,36321.0,38336.571,30749.0,82.0,53.143,61023.992,954.111,1007.057,807.741,2.154,1.396,1.37,615.0,16.155,3614.0,94.936,,,,,52788460.0,14510.0,1386.692,0.381,89958.0,2.363,0.4262,2.3,tests performed,69106851.0,31763212.0,29450620.0,7893019.0,114525.0,248594.0,181.54,83.44,77.36,20.73,6530.0,15797.0,0.041,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.061023991517475625,0.7736336898741993
32140,CAN,North America,Canada,2022-01-04,2372323.0,49267.0,41362.571,30825.0,76.0,58.571,62318.179,1294.187,1086.547,809.737,1.996,1.539,1.32,662.0,17.39,4059.0,106.625,,,,,53389738.0,601278.0,1402.487,15.795,158923.0,4.175,0.2603,3.8,tests performed,69638768.0,31797596.0,29472992.0,8368180.0,531917.0,283882.0,182.93,83.53,77.42,21.98,7457.0,18805.0,0.049,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.062318178566815575,0.7742213764122031
32141,CAN,North America,Canada,2022-01-05,2412242.0,39919.0,39199.571,30955.0,130.0,69.429,63366.804,1048.626,1029.727,813.152,3.415,1.824,1.27,701.0,18.414,5083.0,133.525,,,,,53527515.0,137777.0,1406.106,3.619,159916.0,4.201,0.2451,4.1,tests performed,70031151.0,31818961.0,29489571.0,8722619.0,392383.0,266221.0,183.96,83.58,77.47,22.91,6993.0,16225.0,0.043,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.06336680447914232,0.7746568875472633
32142,CAN,North America,Canada,2022-01-06,2454121.0,41879.0,39046.0,31054.0,99.0,77.286,64466.917,1100.113,1025.693,815.753,2.601,2.03,1.23,753.0,19.78,5532.0,145.319,,,,,53673329.0,145814.0,1409.936,3.83,158941.0,4.175,0.2457,4.1,tests performed,70450195.0,31837073.0,29512418.0,9100704.0,419044.0,277314.0,185.06,83.63,77.53,23.91,7285.0,15882.0,0.042,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.06446691732220781,0.7752570517853186
32143,CAN,North America,Canada,2022-01-07,2499612.0,45491.0,39411.0,31165.0,111.0,85.0,65661.913,1194.996,1035.281,818.668,2.916,2.233,1.19,793.0,20.831,5981.0,157.114,,,,,53826002.0,152673.0,1413.947,4.011,166253.0,4.367,0.2371,4.2,tests performed,70872487.0,31866038.0,29525577.0,9480872.0,422292.0,290849.0,186.17,83.71,77.56,24.91,7640.0,17127.0,0.045,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.06566191322334902,0.7756027234800079
32144,CAN,North America,Canada,2022-01-08,2528644.0,29032.0,38842.429,31229.0,64.0,87.571,66424.55,762.637,1020.346,820.35,1.681,2.3,1.15,858.0,22.539,6286.0,165.126,,,,,53926601.0,100599.0,1416.589,2.643,166901.0,4.384,0.2327,4.3,tests performed,71173617.0,31882770.0,29538581.0,9752266.0,301130.0,314803.0,186.96,83.75,77.59,25.62,8270.0,18377.0,0.048,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.06642455025049573,0.7759443235041543
32145,CAN,North America,Canada,2022-01-09,2554916.0,26272.0,38311.571,31340.0,111.0,96.143,67114.685,690.135,1006.401,823.266,2.916,2.526,1.12,896.0,23.537,6255.0,164.312,,,,,53944481.0,17880.0,1417.059,0.47,167219.0,4.393,0.2291,4.4,tests performed,71394370.0,31899426.0,29549899.0,9945045.0,220753.0,343149.0,187.54,83.8,77.62,26.12,9014.0,20565.0,0.054,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.06711468527313279,0.7762416342603283
32146,CAN,North America,Canada,2022-01-10,2613071.0,58155.0,41430.714,31497.0,157.0,106.857,68642.35,1527.665,1088.337,827.39,4.124,2.807,1.08,917.0,24.089,6733.0,176.868,,,,,54289765.0,345284.0,1426.129,9.07,214472.0,5.634,0.1932,5.2,tests performed,71796155.0,31927118.0,29572643.0,10296394.0,401785.0,384186.0,188.6,83.87,77.68,27.05,10092.0,23415.0,0.062,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.06864234979206767,0.7768390928076356
32147,CAN,North America,Canada,2022-01-11,2646228.0,33157.0,39129.286,31650.0,153.0,117.857,69513.346,870.996,1027.881,831.409,4.019,3.096,1.03,980.0,25.743,7829.0,205.659,,,,,54405632.0,115867.0,1429.173,3.044,145128.0,3.812,0.2696,3.7,tests performed,72218206.0,31948456.0,29591259.0,10678491.0,422051.0,368491.0,189.71,83.92,77.73,28.05,9680.0,21551.0,0.057,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.0695133457933457,0.777328113574285
32148,CAN,North America,Canada,2022-01-12,2681101.0,34873.0,38408.429,31818.0,168.0,123.286,70429.419,916.073,1008.945,835.822,4.413,3.239,0.98,1022.0,26.847,8314.0,218.399,,,,,54573342.0,167710.0,1433.579,4.406,149404.0,3.925,0.2571,3.9,tests performed,72621357.0,31971354.0,29610961.0,11039042.0,403151.0,370029.0,190.77,83.99,77.78,29.0,9720.0,21770.0,0.057,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07042941912786235,0.7778456623035783
32149,CAN,North America,Canada,2022-01-13,2712688.0,31587.0,36938.143,31986.0,168.0,133.143,71259.173,829.754,970.322,840.235,4.413,3.498,0.95,1027.0,26.978,8737.0,229.511,,,,,54722072.0,148730.0,1437.485,3.907,149820.0,3.936,0.2466,4.1,tests performed,73045646.0,31998826.0,29632772.0,11414048.0,424289.0,370779.0,191.88,84.06,77.84,29.98,9740.0,23108.0,0.061,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07125917304686495,0.7784186120211003
32150,CAN,North America,Canada,2022-01-14,2753198.0,40510.0,36226.571,32168.0,182.0,143.286,72323.324,1064.151,951.63,845.016,4.781,3.764,0.92,1053.0,27.661,9191.0,241.437,,,,,54865536.0,143464.0,1441.254,3.769,148505.0,3.901,0.2439,4.1,tests performed,73444341.0,32026464.0,29656284.0,11761593.0,398695.0,367408.0,192.93,84.13,77.9,30.9,9651.0,22918.0,0.06,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07232332384493996,0.7790362450392276
32151,CAN,North America,Canada,2022-01-15,2771345.0,18147.0,34671.571,32352.0,184.0,160.429,72800.025,476.701,910.782,849.85,4.833,4.214,0.89,1086.0,28.528,9463.0,248.582,,,,,54955555.0,90019.0,1443.619,2.365,146993.0,3.861,0.2359,4.2,tests performed,73723271.0,32045856.0,29675326.0,12002089.0,278930.0,364236.0,193.66,84.18,77.95,31.53,9568.0,23298.0,0.061,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07280002452459108,0.77953645633266
32152,CAN,North America,Canada,2022-01-16,2786622.0,15277.0,33100.857,32433.0,81.0,156.143,73201.334,401.309,869.521,851.977,2.128,4.102,0.87,1118.0,29.369,9240.0,242.724,,,,,54965957.0,10402.0,1443.892,0.273,145925.0,3.833,0.2268,4.4,tests performed,73939872.0,32064938.0,29691615.0,12183319.0,216601.0,363643.0,194.23,84.23,78.0,32.0,9552.0,23645.0,0.062,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07320133362708904,0.7799643495034781
32153,CAN,North America,Canada,2022-01-17,2828029.0,41407.0,30708.286,32610.0,177.0,159.0,74289.048,1087.714,806.671,856.627,4.65,4.177,0.84,1147.0,30.13,10070.0,264.527,,,,,55234662.0,268705.0,1450.951,7.059,134985.0,3.546,0.2275,4.4,tests performed,74369628.0,32096752.0,29711188.0,12561688.0,429756.0,367639.0,195.36,84.31,78.05,33.0,9657.0,24233.0,0.064,74.54,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.0742890475766297,0.7804785095521259
32154,CAN,North America,Canada,2022-01-18,2848893.0,20864.0,28952.143,32784.0,174.0,162.0,74837.121,548.073,760.539,861.198,4.571,4.256,0.81,1185.0,31.129,10560.0,277.399,,,,,55395805.0,161143.0,1455.184,4.233,141453.0,3.716,0.2047,4.9,tests performed,74636751.0,32108350.0,29720761.0,12807640.0,267123.0,345506.0,196.06,84.34,78.07,33.64,9076.0,22842.0,0.06,70.83,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07483712070057531,0.7807299811786372
32155,CAN,North America,Canada,2022-01-19,2872365.0,23472.0,27323.429,32980.0,196.0,166.0,75453.703,616.582,717.755,866.346,5.149,4.361,0.79,1195.0,31.391,10615.0,278.844,,,,,55492076.0,96271.0,1457.713,2.529,131248.0,3.448,0.2082,4.8,tests performed,74989065.0,32135262.0,29734409.0,13119394.0,352314.0,338244.0,196.99,84.42,78.11,34.46,8885.0,23415.0,0.062,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07545370296501414,0.7810884983371692
32156,CAN,North America,Canada,2022-01-20,2895331.0,22966.0,26091.857,33162.0,182.0,168.0,76056.993,603.29,685.403,871.127,4.781,4.413,0.77,1203.0,31.601,10611.0,278.739,,,,,55602784.0,110708.0,1460.621,2.908,125816.0,3.305,0.2074,4.8,tests performed,75302695.0,32142361.0,29749148.0,13411186.0,313630.0,322436.0,197.81,84.43,78.15,35.23,8470.0,20505.0,0.054,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07605699319529284,0.7814756748025562
32157,CAN,North America,Canada,2022-01-21,2916524.0,21193.0,23332.286,33317.0,155.0,164.143,76613.709,556.716,612.912,875.199,4.072,4.312,0.76,1196.0,31.418,10706.0,281.234,,,,,55710499.0,107715.0,1463.45,2.83,120709.0,3.171,0.1933,5.2,tests performed,75614633.0,32155449.0,29780537.0,13678647.0,311938.0,310042.0,198.63,84.47,78.23,35.93,8144.0,18426.0,0.048,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07661370876832675,0.7823002274908004
32158,CAN,North America,Canada,2022-01-22,2930307.0,13783.0,22708.857,33448.0,131.0,156.571,76975.772,362.063,596.535,878.64,3.441,4.113,0.75,1217.0,31.969,10579.0,277.898,,,,,55770366.0,59867.0,1465.023,1.573,116402.0,3.058,0.1951,5.1,tests performed,75828249.0,32171177.0,29808707.0,13848365.0,213616.0,300711.0,199.19,84.51,78.3,36.38,7899.0,17903.0,0.047,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.0769757722205575,0.783040220775959
32159,CAN,North America,Canada,2022-01-23,2935575.0,5268.0,21279.0,33493.0,45.0,151.429,77114.156,138.384,558.975,879.822,1.182,3.978,0.75,1215.0,31.917,10350.0,271.883,,,,,55781376.0,11010.0,1465.312,0.289,116488.0,3.06,0.1827,5.5,tests performed,76005682.0,32185597.0,29844662.0,13975423.0,177433.0,295116.0,199.66,84.55,78.4,36.71,7752.0,17237.0,0.045,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07711415648133903,0.7839847169977509
32160,CAN,North America,Canada,2022-01-24,2954805.0,19230.0,18110.857,33658.0,165.0,149.714,77619.306,505.15,475.751,884.157,4.334,3.933,0.75,1222.0,32.101,10679.0,280.525,,,,,55992406.0,211030.0,1470.856,5.544,108249.0,2.844,0.1673,6.0,tests performed,76324615.0,32210568.0,29872596.0,14241451.0,318933.0,279284.0,200.5,84.61,78.47,37.41,7336.0,16259.0,0.043,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07761930631710753,0.784718510836147
32161,CAN,North America,Canada,2022-01-25,2984054.0,29249.0,19308.714,33885.0,227.0,157.286,78387.644,768.337,507.218,890.12,5.963,4.132,0.76,1255.0,32.967,10872.0,285.595,,,,,56063326.0,70920.0,1472.719,1.863,95360.0,2.505,0.2025,4.9,tests performed,76656070.0,32234630.0,29919785.0,14501655.0,331455.0,288474.0,201.37,84.68,78.6,38.09,7578.0,18040.0,0.047,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07838764368301461,0.7859581112313669
32162,CAN,North America,Canada,2022-01-26,2991533.0,7479.0,17024.0,33942.0,57.0,137.429,78584.108,196.465,447.201,891.617,1.497,3.61,0.75,1213.0,31.864,10945.0,287.512,,,,,56138985.0,75659.0,1474.706,1.987,92416.0,2.428,0.1842,5.4,tests performed,76914692.0,32250148.0,29956064.0,14708480.0,258622.0,275090.0,202.05,84.72,78.69,38.64,7226.0,16412.0,0.043,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07858410835393051,0.786911118558036
32163,CAN,North America,Canada,2022-01-27,3020108.0,28575.0,17825.286,34211.0,269.0,149.857,79334.741,750.632,468.25,898.683,7.066,3.937,0.76,1198.0,31.47,10561.0,277.425,,,,,56237733.0,98748.0,1477.3,2.594,90707.0,2.383,0.1965,5.1,tests performed,77168750.0,32266840.0,29995764.0,14906146.0,254058.0,266579.0,202.71,84.76,78.8,39.16,7003.0,17783.0,0.047,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07933474052018559,0.787953991593918
32164,CAN,North America,Canada,2022-01-28,3036647.0,16539.0,17160.429,34343.0,132.0,146.571,79769.201,434.46,450.785,902.151,3.467,3.85,0.76,1207.0,31.706,10438.0,274.194,,,,,56325678.0,87945.0,1479.61,2.31,87883.0,2.309,0.1953,5.1,tests performed,77418082.0,32282826.0,30034764.0,15100492.0,249332.0,257636.0,203.37,84.8,78.9,39.67,6768.0,18197.0,0.048,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07976920090155717,0.7889784764402503
32165,CAN,North America,Canada,2022-01-29,3045083.0,8436.0,16396.571,34438.0,95.0,141.429,79990.805,221.604,430.719,904.646,2.496,3.715,0.75,1200.0,31.523,10339.0,271.594,,,,,56382732.0,57054.0,1481.109,1.499,87481.0,2.298,0.1874,5.3,tests performed,77588951.0,32294584.0,30069550.0,15224817.0,170869.0,251529.0,203.82,84.83,78.99,39.99,6607.0,17630.0,0.046,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.07999080485447153,0.7898922643854944
32166,CAN,North America,Canada,2022-01-30,3052373.0,7290.0,16685.429,34473.0,35.0,140.0,80182.305,191.5,438.307,905.566,0.919,3.678,0.75,1189.0,31.234,9962.0,261.69,,,,,56389990.0,7258.0,1481.3,0.191,86945.0,2.284,0.1919,5.2,tests performed,77731817.0,32304788.0,30112932.0,15314097.0,142866.0,246591.0,204.19,84.86,79.1,40.23,6478.0,17027.0,0.045,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.08018230471420905,0.791031859298407
32167,CAN,North America,Canada,2022-01-31,3073654.0,21281.0,16978.429,34614.0,141.0,136.571,80741.332,559.027,446.004,909.27,3.704,3.588,0.75,1181.0,31.024,9825.0,258.091,,,,,56587195.0,197205.0,1486.48,5.18,84970.0,2.232,0.1998,5.0,tests performed,78058871.0,32331655.0,30164340.0,15562876.0,327054.0,247751.0,205.05,84.93,79.24,40.88,6508.0,17298.0,0.045,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.08074133194535776,0.7923822879389264
32168,CAN,North America,Canada,2022-02-01,3085591.0,11937.0,14505.286,34750.0,136.0,123.571,81054.903,313.571,381.037,912.842,3.573,3.246,0.74,1167.0,30.656,9946.0,261.27,,,,,56645902.0,58707.0,1488.022,1.542,83225.0,2.186,0.1743,5.7,tests performed,78256877.0,32344680.0,30195191.0,15717006.0,198006.0,228687.0,205.57,84.97,79.32,41.29,6007.0,15721.0,0.041,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.08105490311486212,0.7931927079900598
32169,CAN,North America,Canada,2022-02-02,3100943.0,15352.0,15630.0,34881.0,131.0,134.143,81458.182,403.279,410.582,916.283,3.441,3.524,0.74,1135.0,29.815,9672.0,254.072,,,,,56710521.0,64619.0,1489.72,1.697,81648.0,2.145,0.1914,5.2,tests performed,78448376.0,32351791.0,30239599.0,15856986.0,191499.0,219098.0,206.07,84.98,79.44,41.65,5755.0,14520.0,0.038,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.08145818238052609,0.7943592547350836
32170,CAN,North America,Canada,2022-02-03,3114115.0,13172.0,13429.571,35007.0,126.0,113.714,81804.196,346.013,352.779,919.593,3.31,2.987,0.73,1118.0,29.369,9426.0,247.61,,,,,56795249.0,84728.0,1491.945,2.226,79645.0,2.092,0.1686,5.9,tests performed,78628083.0,32362574.0,30274840.0,15990669.0,179707.0,208476.0,206.55,85.01,79.53,42.01,5476.0,13676.0,0.036,78.24,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.0818041955701643,0.7952849950035349
32171,CAN,North America,Canada,2022-02-04,3127213.0,13098.0,12938.0,35132.0,125.0,112.714,82148.265,344.069,339.866,922.877,3.284,2.961,0.73,1087.0,28.554,9078.0,238.469,,,,,56876432.0,81183.0,1494.078,2.133,78679.0,2.067,0.1644,6.1,tests performed,78788023.0,32374354.0,30312861.0,16100808.0,159940.0,195706.0,206.97,85.04,79.63,42.29,5141.0,13075.0,0.034,76.39,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.0821482648654787,0.7962837626533401
32172,CAN,North America,Canada,2022-02-05,3133836.0,6623.0,12679.0,35194.0,62.0,108.0,82322.243,173.979,333.063,924.506,1.629,2.837,0.73,1063.0,27.924,8828.0,231.901,,,,,56922667.0,46235.0,1495.293,1.215,77134.0,2.026,0.1644,6.1,tests performed,78902627.0,32382918.0,30341791.0,16177918.0,114604.0,187668.0,207.27,85.07,79.7,42.5,4930.0,12619.0,0.033,76.39,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,,0.08232224340745972,0.7970437202585811
